Week,Player,Position,Game,Points,Pass_Attempts,Pass_Completions,Yards,TD,INT,Two_Pass,Rush_Attempt,Rush_Yards,Rush_TD,Two_Rush,Receptions,Rec_Yards,Rec_TD,Two_Rec,FL,TD
2,Mike Gillislee,RB,CLE@NO,1,0,0,0,0,0,0,8,18,0,0,0,0,0,0,0,0
2,Wayne Gallman,RB,NYG@DAL,1,0,0,0,0,0,0,1,2,0,0,1,11,0,0,0,0
2,Chase Edmonds,RB,ARI@LA,1,0,0,0,0,0,0,1,5,0,0,5,15,0,0,0,0
2,Tarik Cohen,RB,SEA@CHI,1,0,0,0,0,0,0,4,8,0,0,1,17,0,0,0,0
2,Nick Chubb,RB,CLE@NO,1,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
2,Devontae Booker,RB,OAK@DEN,1,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0
2,Shaun Wilson,RB,PHI@TB,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0
2,Jonathan Williams,RB,CLE@NO,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
2,Damien Williams,RB,KC@PIT,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
2,Brandon Wilds,RB,NE@JAX,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0
2,Spencer Ware,RB,KC@PIT,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
2,Jonathan Stewart,RB,NYG@DAL,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2,Stevan Ridley,RB,KC@PIT,0,0,0,0,0,0,0,1,2,0,0,1,5,0,0,0,0
2,Jalen Richard,RB,OAK@DEN,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
2,Detrez Newsome,RB,LAC@BUF,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,Marcus Murphy,RB,LAC@BUF,0,0,0,0,0,0,0,3,6,0,0,1,7,0,0,0,0
2,Zach Line,RB,CLE@NO,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
2,Rob Kelley,RB,IND@WAS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,Duke Johnson,RB,CLE@NO,0,0,0,0,0,0,0,3,3,0,0,2,7,0,0,0,0
2,C.J. Ham,RB,MIN@GB,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
2,Mike Davis,RB,SEA@CHI,0,0,0,0,0,0,0,3,3,0,0,1,-1,0,0,0,0
2,Derrick Coleman,RB,ARI@LA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,Adrian Peterson,RB,GB@WAS,24,0,0,0,0,0,0,19,120,2,0,0,0,0,0,0,0
3,Carlos Hyde,RB,NYJ@CLE,21,0,0,0,0,0,0,23,98,2,0,2,5,0,0,0,0
3,Todd Gurley,RB,LAC@LA,20,0,0,0,0,0,0,23,105,1,0,5,51,0,0,1,0
3,Christian McCaffrey,RB,CIN@CAR,19,0,0,0,0,0,0,28,184,0,0,2,10,0,0,0,0
3,Alvin Kamara,RB,NO@ATL,18,0,0,0,0,0,0,16,66,0,0,15,124,0,0,0,0
3,Chris Carson,RB,DAL@SEA,18,0,0,0,0,0,0,32,102,1,0,2,22,0,0,0,0
3,Saquon Barkley,RB,NYG@HOU,17,0,0,0,0,0,0,17,82,1,0,5,35,0,0,0,0
3,Kareem Hunt,RB,SF@KC,16,0,0,0,0,0,0,18,44,2,0,0,0,0,0,0,0
3,Isaiah Crowell,RB,NYJ@CLE,16,0,0,0,0,0,0,16,34,2,0,2,17,0,0,0,0
3,Wendell Smallwood,RB,IND@PHI,14,0,0,0,0,0,0,10,56,1,0,3,35,0,0,0,0
3,Marshawn Lynch,RB,OAK@MIA,14,0,0,0,0,0,0,19,64,1,0,3,22,0,0,0,0
3,Jordan Howard,RB,CHI@ARI,14,0,0,0,0,0,0,24,61,1,0,2,20,0,0,0,0
3,Melvin Gordon,RB,LAC@LA,14,0,0,0,0,0,0,15,80,1,0,2,4,0,0,0,0
3,Giovani Bernard,RB,CIN@CAR,14,0,0,0,0,0,0,12,61,1,0,5,25,0,0,0,0
3,Javorius Allen,RB,DEN@BAL,13,0,0,0,0,0,0,6,7,1,0,3,19,1,0,0,0
3,Alfred Morris,RB,SF@KC,12,0,0,0,0,0,0,14,67,1,0,0,0,0,0,0,0
3,David Johnson,RB,CHI@ARI,12,0,0,0,0,0,0,12,31,0,0,4,30,1,0,0,0
3,Chris Ivory,RB,BUF@MIN,12,0,0,0,0,0,0,20,56,0,0,3,70,0,0,0,0
3,Ezekiel Elliott,RB,DAL@SEA,12,0,0,0,0,0,0,16,127,0,0,3,11,0,0,1,0
3,Alex Collins,RB,DEN@BAL,12,0,0,0,0,0,0,18,68,1,0,3,6,0,0,0,0
3,Royce Freeman,RB,DEN@BAL,11,0,0,0,0,0,0,13,53,1,0,1,5,0,0,0,0
3,Matt Breida,RB,SF@KC,11,0,0,0,0,0,0,10,90,0,0,3,27,0,0,0,0
3,James White,RB,NE@DET,10,0,0,0,0,0,0,4,37,0,0,3,14,1,0,0,0
3,Lamar Miller,RB,NYG@HOU,10,0,0,0,0,0,0,10,10,0,0,5,41,1,0,1,0
3,Kerryon Johnson,RB,NE@DET,10,0,0,0,0,0,0,16,101,0,0,2,9,0,0,0,0
3,Tevin Coleman,RB,NO@ATL,10,0,0,0,0,0,0,15,33,0,0,2,14,1,0,0,0
3,Kyle Juszczyk,RB,SF@KC,9,0,0,0,0,0,0,0,0,0,0,2,38,1,0,0,0
3,James Conner,RB,PIT@TB,9,0,0,0,0,0,0,15,61,0,0,5,34,0,0,0,0
3,T.J. Yeldon,RB,TEN@JAX,8,0,0,0,0,0,0,7,44,0,0,6,46,0,0,0,0
3,C.J. Anderson,RB,CIN@CAR,8,0,0,0,0,0,0,2,9,0,0,1,24,1,0,0,0
3,Bilal Powell,RB,NYJ@CLE,7,0,0,0,0,0,0,14,73,0,0,0,0,0,0,0,0
3,Zach Line,RB,NO@ATL,6,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,0
3,Tarik Cohen,RB,CHI@ARI,6,0,0,0,0,0,0,5,53,0,0,3,15,0,0,0,0
3,Corey Clement,RB,IND@PHI,6,0,0,0,0,0,0,16,56,0,0,3,19,0,0,0,0
3,Jalen Richard,RB,OAK@MIA,5,0,0,0,0,0,0,0,0,0,0,6,59,0,0,0,0
